size,thread,i,time
1000,1,2,0.3124086856842041
1000,1,3,0.3163003921508789
1000,1,4,0.65250563621521
1000,1,5,0.6487932205200195
1000,1,6,0.49085378646850586
1000,1,7,1.2904958724975586
1000,1,8,0.3282740116119385
1000,1,9,0.32288026809692383
1000,1,10,0.4923570156097412
1000,1,11,0.48747730255126953
1000,1,12,0.4759392738342285
1000,1,13,0.4743618965148926
1000,1,14,0.48337864875793457
1000,1,15,0.32738161087036133
1000,1,16,0.32803797721862793
1000,1,17,0.48653364181518555
1000,1,18,0.49603748321533203
1000,1,19,0.6210565567016602
1000,1,20,0.61564040184021
1000,1,21,0.1804513931274414
1000,1,22,0.1798241138458252
1000,1,23,0.17954349517822266
1000,1,24,0.17937016487121582
1000,1,25,0.2764599323272705
1000,1,26,0.27306365966796875
1000,1,27,0.27500271797180176
1000,1,28,0.2765383720397949
1000,1,29,0.2774844169616699
1000,1,30,0.2743551731109619
1000,1,31,0.2828850746154785
1000,1,32,0.27909064292907715
1000,1,33,0.48769307136535645
1000,1,34,0.4923224449157715
1000,1,35,0.6487183570861816
1000,1,36,0.6474218368530273
1000,1,37,0.18172240257263184
1000,1,38,0.18157315254211426
1000,1,39,0.18335461616516113
1000,1,40,0.4893343448638916
1000,1,41,0.49381256103515625
1000,1,42,0.4759035110473633
1000,1,43,0.477924108505249
1000,1,44,0.7505037784576416
1000,1,45,0.7182018756866455
1000,1,46,0.4161388874053955
1000,1,47,0.4045979976654053
1000,1,48,0.18499207496643066
1000,1,49,0.18218064308166504
1000,2,0,0.1902146339416504
1000,2,1,0.2632453441619873
1000,2,2,0.25537586212158203
1000,2,3,0.13786864280700684
1000,2,4,0.09553360939025879
1000,2,5,0.1675727367401123
1000,2,6,0.2607157230377197
1000,2,7,0.15754175186157227
1000,2,8,0.2045450210571289
1000,2,9,0.15292835235595703
1000,2,10,0.39167356491088867
1000,2,11,0.23228740692138672
1000,2,12,0.4649851322174072
1000,2,13,0.5013229846954346
1000,2,14,0.41767072677612305
1000,2,15,0.33753132820129395
1000,2,16,0.4370253086090088
1000,2,17,0.19307947158813477
1000,2,18,0.14344167709350586
1000,2,19,0.2353818416595459
1000,2,20,0.2869267463684082
1000,2,21,0.36035728454589844
1000,2,22,0.20606064796447754
1000,2,23,0.22800111770629883
1000,2,24,0.373582124710083
1000,2,25,0.07696270942687988
1000,2,26,0.19652652740478516
1000,2,27,0.16306376457214355
1000,2,28,0.18570303916931152
1000,2,29,0.2810554504394531
1000,2,30,0.323261022567749
1000,2,31,0.1760716438293457
1000,2,32,0.13857436180114746
1000,2,33,0.21903085708618164
1000,2,34,0.23167896270751953
1000,2,35,0.11939048767089844
1000,2,36,0.37983012199401855
1000,2,37,0.21784424781799316
1000,2,38,0.2623937129974365
1000,2,39,0.2303004264831543
1000,2,40,0.5058884620666504
1000,2,41,0.27191972732543945
1000,2,42,0.18453168869018555
1000,2,43,0.2740795612335205
1000,2,44,0.26343321800231934
1000,2,45,0.1374950408935547
1000,2,46,0.2482891082763672
1000,2,47,0.42533326148986816
1000,2,48,0.258298397064209
1000,2,49,0.11574578285217285
1000,4,0,0.09646773338317871
1000,4,1,0.13677167892456055
1000,4,2,0.23558497428894043
1000,4,3,0.0451810359954834
1000,4,4,0.08844685554504395
1000,4,5,0.062439918518066406
1000,4,6,0.13425993919372559
1000,4,7,0.09722614288330078
1000,4,8,0.12513971328735352
1000,4,9,0.24460840225219727
1000,4,10,0.19098663330078125
1000,4,11,0.11345696449279785
1000,4,12,0.22874784469604492
1000,4,13,0.07892537117004395
1000,4,14,0.22709989547729492
1000,4,15,0.1084136962890625
1000,4,16,0.19603514671325684
1000,4,17,0.09214425086975098
1000,4,18,0.2677624225616455
1000,4,19,0.05764961242675781
1000,4,20,0.10817646980285645
1000,4,21,0.07519674301147461
1000,4,22,0.1792774200439453
1000,4,23,0.05133986473083496
1000,4,24,0.11797761917114258
1000,4,25,0.1955552101135254
1000,4,26,0.09638309478759766
1000,4,27,0.10770678520202637
1000,4,28,0.07436871528625488
1000,4,29,0.13617253303527832
1000,4,30,0.05649304389953613
1000,4,31,0.06484365463256836
1000,4,32,0.10230326652526855
1000,4,33,0.1869051456451416
1000,4,34,0.0673055648803711
1000,4,35,0.0911412239074707
1000,4,36,0.1313307285308838
1000,4,37,0.07381057739257812
1000,4,38,0.14892339706420898
1000,4,39,0.11222076416015625
1000,4,40,0.14270663261413574
1000,4,41,0.04549455642700195
1000,4,42,0.06545472145080566
1000,4,43,0.13817286491394043
1000,4,44,0.0618138313293457
1000,4,45,0.10151147842407227
1000,4,46,0.10263681411743164
1000,4,47,0.21176719665527344
1000,4,48,0.17453646659851074
1000,4,49,0.1403026580810547
2000,1,0,0.5571997165679932
2000,1,1,1.2529950141906738
2000,1,2,0.5523154735565186
2000,1,3,0.5537436008453369
2000,1,4,2.023061990737915
2000,1,5,0.7766354084014893
2000,1,6,0.779818058013916
2000,1,7,0.7771027088165283
2000,1,8,1.7804515361785889
2000,1,9,0.996284008026123
2000,1,10,2.2870495319366455
2000,1,11,0.7727463245391846
2000,1,12,1.1438124179840088
2000,1,13,2.1532039642333984
2000,1,14,3.10152006149292
2000,1,15,2.491548538208008
2000,1,16,1.4319300651550293
2000,1,17,0.7736177444458008
2000,1,18,1.1859450340270996
2000,1,19,1.0383336544036865
2000,1,20,1.5579867362976074
2000,1,21,0.34454941749572754
2000,1,22,0.3538048267364502
2000,1,23,0.5003561973571777
2000,1,24,0.5067949295043945
2000,1,25,0.9810605049133301
2000,1,26,1.4099195003509521
2000,1,27,2.001451015472412
2000,1,28,1.1964051723480225
2000,1,29,1.2014868259429932
2000,1,30,1.8839309215545654
2000,1,31,1.407665729522705
2000,1,32,0.6695818901062012
2000,1,33,0.6773953437805176
2000,1,34,2.1183106899261475
2000,1,35,0.4182016849517822
2000,1,36,1.1892645359039307
2000,1,37,0.8383824825286865
2000,1,38,1.5052597522735596
2000,1,39,1.7753489017486572
2000,1,40,1.207714319229126
2000,1,41,0.9924101829528809
2000,1,42,1.151637077331543
2000,1,43,0.45763134956359863
2000,1,44,1.611898422241211
2000,1,45,0.7750439643859863
2000,1,46,1.5218079090118408
2000,1,47,2.253021001815796
2000,1,48,1.255251407623291
2000,1,49,1.1324493885040283
2000,2,0,0.9833250045776367
2000,2,1,0.9657683372497559
2000,2,2,0.6657085418701172
2000,2,3,1.5515978336334229
2000,2,4,0.985914945602417
2000,2,5,0.9783062934875488
2000,2,6,0.44372129440307617
2000,2,7,0.5527780055999756
2000,2,8,0.4437570571899414
2000,2,9,1.1459944248199463
2000,2,10,1.1968238353729248
2000,2,11,1.3667678833007812
2000,2,12,1.426030158996582
2000,2,13,0.540215015411377
2000,2,14,0.570082426071167
2000,2,15,0.5457601547241211
2000,2,16,0.6424036026000977
2000,2,17,0.8379912376403809
2000,2,18,0.4647867679595947
2000,2,19,0.8010151386260986
2000,2,20,0.3775358200073242
2000,2,21,0.4686572551727295
2000,2,22,0.9191336631774902
2000,2,23,0.4812653064727783
2000,2,24,0.868858814239502
2000,2,25,0.5096032619476318
2000,2,26,0.6103861331939697
2000,2,27,2.048304319381714
2000,2,28,1.0302820205688477
2000,2,29,0.5445024967193604
2000,2,30,1.167083501815796
2000,2,31,0.8305022716522217
2000,2,32,0.8597958087921143
2000,2,33,0.5702416896820068
2000,2,34,0.5053322315216064
2000,2,35,0.7701570987701416
2000,2,36,0.9660391807556152
2000,2,37,0.5396177768707275
2000,2,38,1.4300978183746338
2000,2,39,0.4413750171661377
2000,2,40,0.7040131092071533
2000,2,41,0.66866135597229
2000,2,42,0.7357668876647949
2000,2,43,0.3417651653289795
2000,2,44,0.5644445419311523
2000,2,45,0.5355758666992188
2000,2,46,0.30472493171691895
2000,2,47,0.43474626541137695
2000,2,48,0.37355589866638184
2000,2,49,0.5662758350372314
2000,4,0,0.5947792530059814
2000,4,1,0.4238090515136719
2000,4,2,0.6235826015472412
2000,4,3,0.6203763484954834
2000,4,4,0.39008593559265137
2000,4,5,0.5983867645263672
2000,4,6,0.179718017578125
2000,4,7,0.48477816581726074
2000,4,8,0.5179498195648193
2000,4,9,0.16324853897094727
2000,4,10,0.20465874671936035
2000,4,11,0.36313509941101074
2000,4,12,0.4316277503967285
2000,4,13,0.4783656597137451
2000,4,14,1.2917065620422363
2000,4,15,0.48732972145080566
2000,4,16,0.6887216567993164
2000,4,17,0.85502028465271
2000,4,18,1.174539566040039
2000,4,19,0.44446682929992676
2000,4,20,0.29494524002075195
2000,4,21,0.35576701164245605
2000,4,22,0.4301116466522217
2000,4,23,0.4721643924713135
2000,4,24,0.7060408592224121
2000,4,25,0.32000184059143066
2000,4,26,0.804811954498291
2000,4,27,0.6223201751708984
2000,4,28,0.8111977577209473
2000,4,29,0.6330850124359131
2000,4,30,0.7693338394165039
2000,4,31,0.40243029594421387
2000,4,32,0.2917661666870117
2000,4,33,0.5294837951660156
2000,4,34,0.6524074077606201
2000,4,35,0.8301341533660889
2000,4,36,0.9604697227478027
2000,4,37,0.9181396961212158
2000,4,38,0.24891114234924316
2000,4,39,0.38323330879211426
2000,4,40,0.34551501274108887
2000,4,41,0.45700693130493164
2000,4,42,0.5608763694763184
2000,4,43,0.4084584712982178
2000,4,44,0.5063447952270508
2000,4,45,0.6473124027252197
2000,4,46,0.5409817695617676
2000,4,47,0.18148040771484375
2000,4,48,0.9013857841491699
2000,4,49,0.49538445472717285
5000,1,0,4.607714653015137
5000,1,1,4.677830457687378
5000,1,2,1.7204265594482422
5000,1,3,5.64162278175354
5000,1,4,4.59730076789856
5000,1,5,4.725267171859741
5000,1,6,11.545236349105835
5000,1,7,7.337892770767212
5000,1,8,4.429439306259155
5000,1,9,8.89320182800293
5000,1,10,8.570169448852539
5000,1,11,4.118465185165405
5000,1,12,5.617167949676514
5000,1,13,3.309433937072754
5000,1,14,9.909289360046387
5000,1,15,6.903301954269409
5000,1,16,1.7257962226867676
5000,1,17,5.593569040298462
5000,1,18,2.640211582183838
5000,1,19,2.688239336013794
5000,1,20,9.393259286880493
5000,1,21,4.937396287918091
5000,1,22,6.709615230560303
5000,1,23,2.421430826187134
5000,1,24,3.2828359603881836
5000,1,25,4.054084062576294
5000,1,26,9.015119075775146
5000,1,27,4.147578477859497
5000,1,28,10.413093090057373
5000,1,29,4.051928758621216
5000,1,30,4.952850341796875
5000,1,31,8.400060415267944
5000,1,32,8.68766474723816
5000,1,33,4.018383502960205
5000,1,34,5.240863800048828
5000,1,35,4.759313344955444
5000,1,36,7.39725661277771
5000,1,37,391.4752457141876
5000,1,38,3.9621334075927734
5000,1,39,8.011783123016357
5000,1,40,2.986995220184326
5000,1,41,5.002733469009399
5000,1,42,5.311796426773071
5000,1,43,8.810010433197021
5000,1,44,3.2665603160858154
5000,1,45,11.256419897079468
5000,1,46,9.219886541366577
5000,1,47,1.972569227218628
5000,1,48,7.86600661277771
5000,1,49,3.714770555496216
5000,2,0,3.617821216583252
5000,2,1,3.6508965492248535
5000,2,2,2.5695483684539795
5000,2,3,3.2623424530029297
5000,2,4,5.69229793548584
5000,2,5,3.053978204727173
5000,2,6,1.8417601585388184
5000,2,7,10.39374041557312
5000,2,8,3.1920042037963867
5000,2,9,3.6789231300354004
5000,2,10,6.825242280960083
5000,2,11,5.374441385269165
5000,2,12,2.4051599502563477
5000,2,13,4.674675703048706
5000,2,14,4.4598846435546875
5000,2,15,3.2165040969848633
5000,2,16,3.0060365200042725
5000,2,17,3.025897741317749
5000,2,18,3.0257411003112793
5000,2,19,2.4149515628814697
5000,2,20,5.196282863616943
5000,2,21,4.782028675079346
5000,2,22,3.0504493713378906
5000,2,23,2.2082865238189697
5000,2,24,5.3410868644714355
5000,2,25,1.5616214275360107
5000,2,26,2.8111071586608887
5000,2,27,3.7883780002593994
5000,2,28,3.4521162509918213
5000,2,29,9.272621154785156
5000,2,30,3.6953277587890625
5000,2,31,2.075373888015747
5000,2,32,6.079553842544556
5000,2,33,4.61843204498291
5000,2,34,4.234323024749756
5000,2,35,4.866475343704224
5000,2,36,3.505319595336914
5000,2,37,3.6400153636932373
5000,2,38,3.2009084224700928
5000,2,39,2.7905609607696533
5000,2,40,5.346823692321777
5000,2,41,4.053219318389893
5000,2,42,4.377397775650024
5000,2,43,4.862602233886719
5000,2,44,3.0442309379577637
5000,2,45,3.451688289642334
5000,2,46,2.191380739212036
5000,2,47,1.5693690776824951
5000,2,48,3.4083411693573
5000,2,49,5.905125141143799
5000,4,0,1.297135353088379
5000,4,1,3.2973151206970215
5000,4,2,2.981510877609253
5000,4,3,4.814037322998047
5000,4,4,4.022648334503174
5000,4,5,1.8660006523132324
5000,4,6,2.5997583866119385
5000,4,7,2.4483673572540283
5000,4,8,1.9737133979797363
5000,4,9,1.6608388423919678
5000,4,10,1.328843116760254
5000,4,11,3.291973114013672
5000,4,12,4.454876661300659
5000,4,13,1.4889545440673828
5000,4,14,0.7612895965576172
5000,4,15,5.549482583999634
5000,4,16,1.5730459690093994
