size,thread,i,time
2000,4,45,0.2725553512573242
2000,4,46,0.7011768817901611
2000,4,47,0.6907105445861816
2000,4,48,0.7407083511352539
2000,4,49,0.7530210018157959
5000,1,0,9.174888610839844
5000,1,1,4.070548057556152
5000,1,2,5.734990119934082
5000,1,3,4.116729497909546
5000,1,4,4.96735954284668
5000,1,5,5.627491235733032
5000,1,6,5.970286130905151
5000,1,7,5.269308567047119
5000,1,8,5.334154367446899
5000,1,9,2.0099241733551025
5000,1,10,2.3548989295959473
5000,1,11,10.013862609863281
5000,1,12,3.3165435791015625
5000,1,13,6.990914821624756
5000,1,14,3.6930649280548096
5000,1,15,16.283126831054688
5000,1,16,3.3302292823791504
5000,1,17,4.355778217315674
5000,1,18,5.6520020961761475
5000,1,19,8.625372171401978
5000,1,20,7.6024627685546875
5000,1,21,10.717469453811646
5000,1,22,8.330875396728516
5000,1,23,7.452672958374023
5000,1,24,8.287613868713379
5000,1,25,6.362388372421265
5000,1,26,3.7041239738464355
5000,1,27,6.98189377784729
5000,1,28,4.312690496444702
5000,1,29,14.966011047363281
5000,1,30,2.3231561183929443
5000,1,31,8.236062049865723
5000,1,32,7.7699267864227295
5000,1,33,5.099009037017822
5000,1,34,8.252667427062988
5000,1,35,7.616568326950073
5000,1,36,11.371104001998901
5000,1,37,2.6391870975494385
5000,1,38,3.021254062652588
5000,1,39,6.133924722671509
5000,1,40,3.925663709640503
5000,1,41,8.697408676147461
5000,1,42,3.9994096755981445
5000,1,43,4.948360443115234
5000,1,44,3.9396963119506836
5000,1,45,2.9949302673339844
5000,1,46,5.267049074172974
5000,1,47,3.4223952293395996
5000,1,48,3.6396331787109375
5000,1,49,8.61050009727478
5000,2,0,4.706181764602661
5000,2,1,5.186689615249634
5000,2,2,2.8214046955108643
5000,2,3,3.0328052043914795
5000,2,4,6.627324104309082
5000,2,5,2.7963638305664062
5000,2,6,2.6266872882843018
5000,2,7,2.299262046813965
5000,2,8,4.088806867599487
5000,2,9,4.677191257476807
5000,2,10,4.999334812164307
5000,2,11,3.976647138595581
5000,2,12,0.9618048667907715
5000,2,13,2.1787683963775635
5000,2,14,2.600663661956787
5000,2,15,1.5793888568878174
5000,2,16,12.58350157737732
5000,2,17,2.8447089195251465
5000,2,18,2.40238618850708
5000,2,19,3.016883373260498
5000,2,20,3.2491602897644043
5000,2,21,2.82669997215271
5000,2,22,0.9404332637786865
5000,2,23,5.754885911941528
5000,2,24,1.7934889793395996
5000,2,25,7.1977128982543945
5000,2,26,1.7806944847106934
5000,2,27,3.445794105529785
5000,2,28,5.935393333435059
5000,2,29,3.680826425552368
5000,2,30,3.2581236362457275
5000,2,31,3.6707043647766113
5000,2,32,2.8386635780334473
5000,2,33,3.8594112396240234
5000,2,34,3.0236778259277344
5000,2,35,9.715154647827148
5000,2,36,3.2634994983673096
5000,2,37,2.8282968997955322
5000,2,38,3.1084344387054443
5000,2,39,3.2410879135131836
5000,2,40,4.280702114105225
5000,2,41,1.7895393371582031
5000,2,42,14.86665153503418
5000,2,43,0.9616777896881104
5000,2,44,3.1841068267822266
5000,2,45,3.5722174644470215
5000,2,46,3.3459584712982178
5000,2,47,5.1132731437683105
5000,2,48,3.870236396789551
5000,2,49,5.193999528884888
5000,4,0,2.4656519889831543
5000,4,1,1.9078681468963623
5000,4,2,1.0065500736236572
5000,4,3,0.7485136985778809
5000,4,4,2.11962628364563
5000,4,5,3.181987762451172
5000,4,6,1.997006893157959
5000,4,7,3.437434673309326
5000,4,8,2.323451519012451
5000,4,9,3.9971866607666016
5000,4,10,2.4361679553985596
5000,4,11,2.599712371826172
5000,4,12,1.9736754894256592
5000,4,13,2.402643918991089
5000,4,14,4.5340070724487305
5000,4,15,4.764664173126221
5000,4,16,1.5863406658172607
5000,4,17,1.3063924312591553
5000,4,18,0.9238669872283936
5000,4,19,1.4718348979949951
5000,4,20,3.543475389480591
5000,4,21,2.7147343158721924
5000,4,22,1.3017666339874268
5000,4,23,1.1398489475250244
5000,4,24,2.1704018115997314
5000,4,25,3.9835574626922607
5000,4,26,1.7313909530639648
5000,4,27,2.539057493209839
5000,4,28,1.4411818981170654
5000,4,29,2.91215181350708
5000,4,30,2.3281829357147217
