size,thread,i,time
1000,2,32,0.3693263530731201
1000,2,33,0.2042675018310547
1000,2,34,0.41286778450012207
1000,2,35,0.24585533142089844
1000,2,36,0.12314605712890625
1000,2,37,0.1725025177001953
1000,2,38,0.13230443000793457
1000,2,39,0.2499842643737793
1000,2,40,0.25140881538391113
1000,2,41,0.17300057411193848
1000,2,42,0.11396145820617676
1000,2,43,0.1280837059020996
1000,2,44,0.12873578071594238
1000,2,45,0.08758068084716797
1000,2,46,0.15421104431152344
1000,2,47,0.10469460487365723
1000,2,48,0.19786477088928223
1000,2,49,0.5157086849212646
1000,4,0,0.0851433277130127
1000,4,1,0.12411355972290039
1000,4,2,0.0852503776550293
1000,4,3,0.1492445468902588
1000,4,4,0.07604527473449707
1000,4,5,0.18050599098205566
1000,4,6,0.06875801086425781
1000,4,7,0.12962031364440918
1000,4,8,0.12016773223876953
1000,4,9,0.15993070602416992
1000,4,10,0.06536555290222168
1000,4,11,0.07244420051574707
1000,4,12,0.11970734596252441
1000,4,13,0.1544783115386963
1000,4,14,0.11443519592285156
1000,4,15,0.17415618896484375
1000,4,16,0.1352372169494629
1000,4,17,0.19855451583862305
1000,4,18,0.14992427825927734
1000,4,19,0.18514108657836914
1000,4,20,0.17935824394226074
1000,4,21,0.16104698181152344
1000,4,22,0.125274658203125
1000,4,23,0.11854052543640137
1000,4,24,0.18995332717895508
1000,4,25,0.08477139472961426
1000,4,26,0.08365058898925781
1000,4,27,0.0918891429901123
1000,4,28,0.08493971824645996
1000,4,29,0.17454123497009277
1000,4,30,0.14934873580932617
1000,4,31,0.13651776313781738
1000,4,32,0.1037755012512207
1000,4,33,0.14893054962158203
1000,4,34,0.12632274627685547
1000,4,35,0.11049723625183105
1000,4,36,0.07936620712280273
1000,4,37,0.06866335868835449
1000,4,38,0.1450207233428955
1000,4,39,0.14771461486816406
1000,4,40,0.08755970001220703
1000,4,41,0.1092829704284668
1000,4,42,0.12400650978088379
1000,4,43,0.10372042655944824
1000,4,44,0.12666702270507812
