size,thread,i,time
2000,1,25,1.2130653858184814
2000,1,26,0.735109806060791
2000,1,27,1.7862820625305176
2000,1,28,0.9839017391204834
2000,1,29,0.7813060283660889
2000,1,30,1.0442280769348145
2000,1,31,1.0380859375
2000,1,32,0.2937474250793457
2000,1,33,1.7434020042419434
2000,1,34,1.7201557159423828
2000,1,35,1.2177319526672363
2000,1,36,1.000256061553955
2000,1,37,0.9471652507781982
2000,1,38,0.9503426551818848
2000,1,39,1.2064270973205566
2000,1,40,0.8343050479888916
2000,1,41,0.29485034942626953
2000,1,42,0.29514288902282715
2000,1,43,0.976668119430542
2000,1,44,0.2398066520690918
2000,1,45,0.24492979049682617
2000,1,46,0.23833966255187988
2000,1,47,0.24605727195739746
2000,1,48,1.4175806045532227
2000,1,49,0.5095694065093994
2000,2,0,0.767648458480835
2000,2,1,0.5797164440155029
2000,2,2,0.20648694038391113
2000,2,3,0.359086275100708
2000,2,4,0.1713712215423584
2000,2,5,0.8107573986053467
2000,2,6,0.5576310157775879
2000,2,7,0.6327576637268066
2000,2,8,0.3079404830932617
2000,2,9,0.3081393241882324
2000,2,10,0.3056375980377197
2000,2,11,0.8784339427947998
2000,2,12,0.8646576404571533
2000,2,13,1.289672613143921
2000,2,14,0.3760554790496826
2000,2,15,0.46006202697753906
2000,2,16,0.8534979820251465
2000,2,17,0.33936476707458496
2000,2,18,0.6124858856201172
2000,2,19,0.8043115139007568
2000,2,20,0.3072540760040283
2000,2,21,0.23337912559509277
2000,2,22,0.3059537410736084
2000,2,23,0.5368165969848633
2000,2,24,1.112619400024414
2000,2,25,1.4684138298034668
2000,2,26,0.5415670871734619
2000,2,27,0.5396819114685059
2000,2,28,0.376143217086792
2000,2,29,0.2744135856628418
2000,2,30,0.4055192470550537
2000,2,31,0.43576955795288086
2000,2,32,0.8842308521270752
2000,2,33,0.8243250846862793
2000,2,34,0.2390117645263672
2000,2,35,0.53102707862854
2000,2,36,0.8799073696136475
2000,2,37,0.6411125659942627
2000,2,38,0.5379579067230225
2000,2,39,30.021987676620483
2000,2,40,0.8042495250701904
2000,2,41,0.7696468830108643
2000,2,42,1.2554452419281006
2000,2,43,0.5142066478729248
2000,2,44,0.7420423030853271
2000,2,45,0.9431943893432617
2000,2,46,0.6715848445892334
2000,2,47,0.7040491104125977
2000,2,48,0.20303726196289062
2000,2,49,0.3028876781463623
2000,4,0,0.42852330207824707
2000,4,1,0.22721552848815918
2000,4,2,0.2465674877166748
2000,4,3,0.24318504333496094
2000,4,4,0.46654796600341797
2000,4,5,0.5153212547302246
2000,4,6,0.22467923164367676
2000,4,7,0.15829682350158691
2000,4,8,0.28940844535827637
2000,4,9,0.2091200351715088
2000,4,10,0.22900056838989258
2000,4,11,0.5659651756286621
2000,4,12,0.4674985408782959
2000,4,13,0.22872161865234375
2000,4,14,0.24854230880737305
2000,4,15,0.5493621826171875
2000,4,16,0.34040355682373047
2000,4,17,0.25252628326416016
2000,4,18,0.6669173240661621
2000,4,19,0.13576030731201172
2000,4,20,0.22996854782104492
2000,4,21,0.18263721466064453
2000,4,22,0.4613339900970459
2000,4,23,0.3141665458679199
2000,4,24,0.1834578514099121
2000,4,25,0.23481416702270508
2000,4,26,0.43236231803894043
2000,4,27,0.2262122631072998
2000,4,28,0.20738768577575684
2000,4,29,0.1580336093902588
2000,4,30,0.3731811046600342
2000,4,31,0.1815943717956543
2000,4,32,0.6203248500823975
2000,4,33,0.22760915756225586
2000,4,34,0.5563530921936035
2000,4,35,0.3398399353027344
2000,4,36,0.2943451404571533
2000,4,37,0.4416346549987793
2000,4,38,0.2977182865142822
2000,4,39,0.41248178482055664
2000,4,40,0.40827059745788574
2000,4,41,0.32040834426879883
2000,4,42,0.5841090679168701
2000,4,43,0.7337257862091064
2000,4,44,0.3023498058319092
2000,4,45,0.33548951148986816
2000,4,46,0.16249918937683105
2000,4,47,0.6293065547943115
2000,4,48,0.17943501472473145
2000,4,49,0.24863576889038086
5000,1,0,7.052929878234863
5000,1,1,1.3596019744873047
5000,1,2,2.3700499534606934
5000,1,3,2.0136232376098633
5000,1,4,3.6550559997558594
5000,1,5,2.6532928943634033
5000,1,6,3.6637184619903564
5000,1,7,1.6948037147521973
5000,1,8,4.749172687530518
5000,1,9,3.705228567123413
5000,1,10,1.3707737922668457
5000,1,11,3.971508264541626
5000,1,12,4.7186524868011475
5000,1,13,7.746526479721069
5000,1,14,1.3352653980255127
5000,1,15,2.676518440246582
5000,1,16,6.423803806304932
5000,1,17,3.3632373809814453
5000,1,18,2.003516435623169
5000,1,19,10.019087791442871
5000,1,20,9.72449278831482
5000,1,21,9.28751540184021
5000,1,22,2.6471457481384277
5000,1,23,1.6702303886413574
5000,1,24,1.3389370441436768
5000,1,25,4.034859657287598
5000,1,26,4.682420015335083
5000,1,27,2.997220039367676
5000,1,28,3.356436252593994
5000,1,29,6.3897624015808105
5000,1,30,5.960397243499756
5000,1,31,2.065885066986084
5000,1,32,2.062331438064575
5000,1,33,8.22186827659607
5000,1,34,2.979832887649536
5000,1,35,3.9888389110565186
5000,1,36,1.3528242111206055
5000,1,37,4.265828371047974
5000,1,38,6.437058448791504
5000,1,39,4.612426519393921
5000,1,40,3.703648328781128
5000,1,41,4.6332221031188965
5000,1,42,4.922200679779053
5000,1,43,6.7078142166137695
5000,1,44,5.270434141159058
5000,1,45,1.7229812145233154
5000,1,46,3.3451168537139893
5000,1,47,2.00567626953125
5000,1,48,3.0112130641937256
5000,1,49,1.362595558166504
5000,2,0,3.3531761169433594
5000,2,1,3.770643711090088
5000,2,2,3.5737578868865967
5000,2,3,1.5767078399658203
5000,2,4,1.3649580478668213
5000,2,5,3.6751604080200195
5000,2,6,3.975123405456543
5000,2,7,1.5355494022369385
5000,2,8,2.619750499725342
5000,2,9,2.8833656311035156
5000,2,10,5.143950700759888
5000,2,11,2.95671010017395
5000,2,12,7.388787031173706
5000,2,13,1.953202247619629
5000,2,14,3.0894088745117188
5000,2,15,1.9271013736724854
5000,2,16,1.5459952354431152
5000,2,17,2.042137384414673
5000,2,18,3.617265224456787
5000,2,19,3.042558193206787
5000,2,20,1.7321186065673828
5000,2,21,4.232168912887573
5000,2,22,0.9573161602020264
5000,2,23,6.530479431152344
5000,2,24,3.044278144836426
5000,2,25,1.3733556270599365
5000,2,26,2.2755367755889893
5000,2,27,5.120217561721802
5000,2,28,2.40263032913208
5000,2,29,1.3576366901397705
5000,2,30,3.4725029468536377
5000,2,31,2.6095831394195557
5000,2,32,2.19854474067688
5000,2,33,2.9734466075897217
5000,2,34,2.2010042667388916
5000,2,35,1.8293166160583496
5000,2,36,2.242967128753662
5000,2,37,1.3651776313781738
5000,2,38,1.9847111701965332
5000,2,39,1.571373701095581
5000,2,40,3.6556379795074463
5000,2,41,2.5907163619995117
5000,2,42,4.265179872512817
5000,2,43,2.3715155124664307
5000,2,44,4.367202997207642
5000,2,45,2.2650225162506104
5000,2,46,5.778259515762329
5000,2,47,32.6165132522583
5000,2,48,3.8776040077209473
5000,2,49,1.8518145084381104
5000,4,0,1.9063630104064941
5000,4,1,1.358877182006836
5000,4,2,1.4385807514190674
5000,4,3,1.070253849029541
5000,4,4,0.7439062595367432
5000,4,5,0.8882174491882324
5000,4,6,1.988306999206543
5000,4,7,2.021451950073242
5000,4,8,3.7928307056427
5000,4,9,2.566082715988159
5000,4,10,1.4347009658813477
5000,4,11,0.752565860748291
5000,4,12,2.2758758068084717
5000,4,13,2.5382535457611084
5000,4,14,0.7379393577575684
5000,4,15,1.4371562004089355
5000,4,16,2.445317029953003
5000,4,17,4.182518005371094
5000,4,18,1.655444860458374
5000,4,19,1.4760644435882568
5000,4,20,1.2945189476013184
5000,4,21,1.151869535446167
5000,4,22,1.9219231605529785
5000,4,23,2.2715225219726562
5000,4,24,2.2390098571777344
5000,4,25,32.912598848342896
5000,4,26,1.0068612098693848
5000,4,27,2.937471389770508
5000,4,28,2.4281935691833496
5000,4,29,1.0639588832855225
5000,4,30,0.9063172340393066
5000,4,31,1.3026504516601562
5000,4,32,1.0187768936157227
5000,4,33,2.5667381286621094
5000,4,34,1.8563060760498047
5000,4,35,0.8700463771820068
5000,4,36,2.6760716438293457
5000,4,37,17.832252502441406
5000,4,38,1.6528632640838623
5000,4,39,1.327512264251709
5000,4,40,1.5740087032318115
5000,4,41,2.9317643642425537
5000,4,42,1.0115373134613037
5000,4,43,1.5829102993011475
5000,4,44,2.0049540996551514
5000,4,45,2.676060676574707
5000,4,46,1.5471100807189941
5000,4,47,3.0059964656829834
5000,4,48,3.095329523086548
5000,4,49,2.2978649139404297
10000,1,0,25.048184633255005
10000,1,1,17.30163311958313
10000,1,2,7.819448709487915
10000,1,3,10.342758178710938
10000,1,4,10.483790874481201
10000,1,5,13.08068037033081
10000,1,6,54.64877772331238
10000,1,7,8.035744905471802
10000,1,8,18.349371194839478
10000,1,9,15.845648288726807
10000,1,10,17.105024099349976
10000,1,11,36.838757276535034
10000,1,12,10.765506982803345
10000,1,13,41.04535746574402
10000,1,14,19.935139656066895
10000,1,15,5.203699111938477
10000,1,16,13.090176105499268
10000,1,17,20.865301609039307
10000,1,18,23.34013867378235
10000,1,19,10.347626447677612
10000,1,20,10.365992069244385
10000,1,21,19.637590646743774
10000,1,22,38.09916043281555
10000,1,23,5.194615125656128
10000,1,24,10.425041675567627
10000,1,25,10.669785499572754
10000,1,26,11.777711153030396
10000,1,27,13.122738361358643
10000,1,28,23.89023184776306
10000,1,29,13.018068075180054
10000,1,30,14.335627555847168
10000,1,31,5.2477099895477295
10000,1,32,16.006721258163452
10000,1,33,15.622632026672363
10000,1,34,11.738402366638184
10000,1,35,18.527365922927856
10000,1,36,11.805989265441895
10000,1,37,36.55681324005127
10000,1,38,9.068607330322266
10000,1,39,11.864210367202759
10000,1,40,10.47354793548584
10000,1,41,5.158011436462402
10000,1,42,10.37763261795044
10000,1,43,14.468409538269043
10000,1,44,32.73266911506653
10000,1,45,9.18222427368164
10000,1,46,13.265392065048218
10000,1,47,20.004361867904663
10000,1,48,7.88175892829895
10000,1,49,18.237773895263672
10000,2,0,11.12091326713562
10000,2,1,13.752460479736328
10000,2,2,9.428405523300171
10000,2,3,4.503061532974243
10000,2,4,7.110445022583008
10000,2,5,7.934331655502319
10000,2,6,6.119171619415283
10000,2,7,5.391052484512329
10000,2,8,15.393248558044434
10000,2,9,10.29118299484253
10000,2,10,14.576623678207397
10000,2,11,10.95408010482788
10000,2,12,7.03426718711853
10000,2,13,25.986136436462402
10000,2,14,10.299350023269653
10000,2,15,7.064889907836914
10000,2,16,7.844239711761475
10000,2,17,8.645220518112183
10000,2,18,9.860411167144775
10000,2,19,13.646211385726929
10000,2,20,3.660813093185425
10000,2,21,9.472042083740234
10000,2,22,5.424138069152832
10000,2,23,9.700212955474854
10000,2,24,6.920258283615112
10000,2,25,7.15117073059082
10000,2,26,6.988778591156006
10000,2,27,8.587666749954224
10000,2,28,13.276209592819214
10000,2,29,7.0685203075408936
10000,2,30,5.2989442348480225
10000,2,31,4.5054473876953125
10000,2,32,3.7007882595062256
10000,2,33,7.031792163848877
10000,2,34,8.638428211212158
10000,2,35,3.764131784439087
10000,2,36,4.565884113311768
10000,2,37,10.393265724182129
10000,2,38,7.016782760620117
10000,2,39,7.037848472595215
10000,2,40,7.7498252391815186
10000,2,41,8.617337703704834
10000,2,42,4.444145202636719
10000,2,43,7.0371904373168945
10000,2,44,7.747912883758545
10000,2,45,6.213700532913208
10000,2,46,3.6354494094848633
10000,2,47,10.295147180557251
10000,2,48,4.544590950012207
10000,2,49,10.183480978012085
10000,4,0,9.223876476287842
10000,4,1,32.02713179588318
10000,4,2,3.9301772117614746
10000,4,3,7.97747802734375
10000,4,4,3.3938169479370117
10000,4,5,8.280361652374268
10000,4,6,7.687198162078857
10000,4,7,38.26346135139465
10000,4,8,2.875473976135254
10000,4,9,2.8725311756134033
10000,4,10,6.5650458335876465
10000,4,11,6.682276725769043
10000,4,12,11.766628503799438
10000,4,13,4.537296533584595
10000,4,14,6.424359560012817
10000,4,15,11.41759967803955
10000,4,16,7.216111660003662
10000,4,17,4.145646095275879
10000,4,18,2.906097888946533
10000,4,19,4.071588754653931
10000,4,20,4.284025430679321
10000,4,21,4.511791467666626
10000,4,22,8.86927580833435
10000,4,23,3.0815253257751465
10000,4,24,6.696084260940552
10000,4,25,7.771272897720337
10000,4,26,4.225236415863037
10000,4,27,4.988579750061035
10000,4,28,6.202571392059326
10000,4,29,5.544360399246216
10000,4,30,5.537572145462036
10000,4,31,8.820090532302856
10000,4,32,8.588595867156982
10000,4,33,3.3666281700134277
10000,4,34,3.9259884357452393
10000,4,35,13.098638772964478
10000,4,36,7.475836753845215
10000,4,37,3.446035146713257
10000,4,38,6.283548831939697
10000,4,39,6.71178674697876
10000,4,40,7.223973989486694
10000,4,41,2.9928982257843018
10000,4,42,7.930381774902344
10000,4,43,5.093493461608887
10000,4,44,6.23007869720459
10000,4,45,2.7994818687438965
10000,4,46,9.11013650894165
10000,4,47,4.698765993118286
10000,4,48,11.272793292999268
10000,4,49,5.2267725467681885
