size,thread,i,time
2000,1,8,1.0420260429382324
2000,1,9,0.8247685432434082
2000,1,10,0.8238649368286133
2000,1,11,0.7292485237121582
2000,1,12,1.3026294708251953
2000,1,13,0.510796070098877
2000,1,14,1.0688788890838623
2000,1,15,0.45655179023742676
2000,1,16,0.455219030380249
2000,1,17,0.4978609085083008
2000,1,18,0.5078837871551514
2000,1,19,1.5436246395111084
2000,1,20,0.5104148387908936
2000,1,21,1.851125955581665
2000,1,22,1.3187761306762695
2000,1,23,1.0741612911224365
2000,1,24,1.2010722160339355
2000,1,25,0.7757077217102051
2000,1,26,0.8443145751953125
2000,1,27,0.8788118362426758
2000,1,28,1.206855058670044
2000,1,29,0.7376129627227783
2000,1,30,1.4022819995880127
2000,1,31,0.31002354621887207
2000,1,32,0.29843735694885254
2000,1,33,3.3418281078338623
2000,1,34,0.7819736003875732
2000,1,35,0.2398533821105957
2000,1,36,0.23986268043518066
2000,1,37,0.23804020881652832
2000,1,38,0.8843271732330322
2000,1,39,0.8757493495941162
2000,1,40,0.5521559715270996
2000,1,41,1.197451114654541
2000,1,42,0.9811053276062012
2000,1,43,0.8258686065673828
2000,1,44,0.7685952186584473
2000,1,45,1.716935634613037
2000,1,46,1.174767255783081
2000,1,47,1.8215479850769043
2000,1,48,0.9515881538391113
2000,1,49,2.659904956817627
2000,2,0,1.5200040340423584
2000,2,1,0.5075993537902832
2000,2,2,0.4050900936126709
2000,2,3,0.6594014167785645
2000,2,4,1.2290589809417725
2000,2,5,0.41047048568725586
2000,2,6,1.049816370010376
2000,2,7,1.7003159523010254
2000,2,8,0.32190370559692383
2000,2,9,0.8044686317443848
2000,2,10,0.5866289138793945
2000,2,11,0.6742208003997803
2000,2,12,0.399059534072876
2000,2,13,1.0167555809020996
2000,2,14,0.3118107318878174
2000,2,15,0.7209579944610596
2000,2,16,0.23865914344787598
2000,2,17,0.5066120624542236
2000,2,18,0.40622591972351074
2000,2,19,0.6043062210083008
2000,2,20,0.30435967445373535
2000,2,21,0.5379185676574707
2000,2,22,1.0145847797393799
2000,2,23,0.7217674255371094
2000,2,24,0.49930691719055176
2000,2,25,0.605914831161499
2000,2,26,0.4018268585205078
2000,2,27,0.40813231468200684
2000,2,28,0.5371532440185547
2000,2,29,1.013582468032837
2000,2,30,0.6717250347137451
2000,2,31,0.863269567489624
2000,2,32,0.5999832153320312
2000,2,33,0.8472151756286621
2000,2,34,0.8466577529907227
2000,2,35,0.7910244464874268
2000,2,36,0.76896071434021
2000,2,37,0.6519932746887207
2000,2,38,0.6674826145172119
2000,2,39,0.5835878849029541
2000,2,40,0.9410388469696045
2000,2,41,0.3430314064025879
2000,2,42,0.5111408233642578
2000,2,43,0.26944684982299805
2000,2,44,0.570059061050415
2000,2,45,0.39078330993652344
2000,2,46,0.7375178337097168
2000,2,47,0.4735438823699951
2000,2,48,0.5397582054138184
2000,2,49,0.8787894248962402
2000,4,0,0.13607525825500488
2000,4,1,0.45343732833862305
2000,4,2,0.40640902519226074
2000,4,3,0.45009613037109375
2000,4,4,0.1814112663269043
2000,4,5,0.15967893600463867
2000,4,6,0.33825111389160156
2000,4,7,0.8858058452606201
2000,4,8,0.4067511558532715
2000,4,9,0.7283787727355957
2000,4,10,0.25423240661621094
2000,4,11,0.3371868133544922
2000,4,12,0.6938743591308594
2000,4,13,0.18246030807495117
2000,4,14,0.31682753562927246
2000,4,15,0.13663935661315918
2000,4,16,0.4384486675262451
2000,4,17,0.8839671611785889
2000,4,18,0.8288235664367676
2000,4,19,1.0349695682525635
2000,4,20,1.0753824710845947
2000,4,21,0.8010344505310059
2000,4,22,0.22894024848937988
2000,4,23,0.36739659309387207
2000,4,24,0.3625519275665283
2000,4,25,0.8067483901977539
2000,4,26,0.24963092803955078
2000,4,27,0.6685948371887207
2000,4,28,0.43027782440185547
2000,4,29,0.27300548553466797
2000,4,30,0.29236459732055664
2000,4,31,0.20469403266906738
2000,4,32,0.17938995361328125
2000,4,33,0.1820676326751709
2000,4,34,0.692671537399292
2000,4,35,0.7094776630401611
2000,4,36,0.6185593605041504
2000,4,37,0.27562880516052246
2000,4,38,0.2958550453186035
2000,4,39,0.5291786193847656
2000,4,40,0.8548932075500488
2000,4,41,0.41230249404907227
2000,4,42,0.8324739933013916
2000,4,43,0.9216628074645996
2000,4,44,0.49020957946777344
2000,4,45,0.3867497444152832
2000,4,46,0.39252543449401855
