size,thread,i,time
2000,1,33,0.7178750038146973
2000,1,34,1.9081707000732422
2000,1,35,0.6135833263397217
2000,1,36,1.9351296424865723
2000,1,37,0.3449532985687256
2000,1,38,0.34343552589416504
2000,1,39,0.34452295303344727
2000,1,40,1.088726282119751
2000,1,41,0.44806766510009766
2000,1,42,0.460986852645874
2000,1,43,0.5684077739715576
2000,1,44,0.5605442523956299
2000,1,45,0.7946076393127441
2000,1,46,0.34656333923339844
2000,1,47,0.3490469455718994
2000,1,48,0.34929394721984863
2000,1,49,0.45776891708374023
2000,2,0,0.40135860443115234
2000,2,1,0.4721059799194336
2000,2,2,0.601959228515625
2000,2,3,0.4029531478881836
2000,2,4,0.779263973236084
2000,2,5,0.51019287109375
2000,2,6,0.6028902530670166
2000,2,7,0.2786574363708496
2000,2,8,0.8397727012634277
2000,2,9,0.5044629573822021
2000,2,10,0.4934093952178955
2000,2,11,0.9925761222839355
2000,2,12,0.8804495334625244
2000,2,13,0.7095162868499756
2000,2,14,0.613004207611084
2000,2,15,1.0097813606262207
2000,2,16,1.0367319583892822
2000,2,17,0.8578453063964844
2000,2,18,0.8436071872711182
2000,2,19,1.0081830024719238
2000,2,20,0.20317316055297852
2000,2,21,0.4055042266845703
2000,2,22,0.6655571460723877
2000,2,23,0.6675765514373779
2000,2,24,0.43918728828430176
2000,2,25,0.23646998405456543
2000,2,26,0.8397328853607178
2000,2,27,0.821779727935791
2000,2,28,1.2357420921325684
2000,2,29,0.6329715251922607
2000,2,30,0.7335054874420166
2000,2,31,1.1095459461212158
2000,2,32,0.5043199062347412
2000,2,33,0.6419150829315186
2000,2,34,0.6388993263244629
2000,2,35,0.9381880760192871
2000,2,36,0.5388696193695068
2000,2,37,1.013176441192627
2000,2,38,0.836402416229248
2000,2,39,0.5106236934661865
2000,2,40,0.552419900894165
2000,2,41,0.4494361877441406
2000,2,42,0.36855173110961914
2000,2,43,0.6500627994537354
2000,2,44,0.5764815807342529
2000,2,45,0.5207839012145996
2000,2,46,0.7422323226928711
2000,2,47,0.30618715286254883
2000,2,48,0.848628044128418
2000,2,49,0.2391815185546875
2000,4,0,0.2978634834289551
2000,4,1,0.3164677619934082
2000,4,2,0.3800959587097168
2000,4,3,0.7046854496002197
2000,4,4,0.3661956787109375
2000,4,5,0.7328484058380127
2000,4,6,0.43379712104797363
2000,4,7,0.5387897491455078
2000,4,8,0.6319012641906738
2000,4,9,0.5656142234802246
2000,4,10,0.6488838195800781
2000,4,11,0.5057787895202637
2000,4,12,0.9100382328033447
2000,4,13,0.535545825958252
2000,4,14,0.48729419708251953
2000,4,15,0.738081693649292
2000,4,16,0.20418643951416016
2000,4,17,0.2489180564880371
2000,4,18,0.2909059524536133
2000,4,19,0.2460155487060547
2000,4,20,0.13525104522705078
2000,4,21,0.4076073169708252
2000,4,22,0.1540818214416504
2000,4,23,0.40026259422302246
2000,4,24,0.6935575008392334
2000,4,25,0.5377297401428223
2000,4,26,0.3989529609680176
2000,4,27,0.3847770690917969
2000,4,28,0.2060854434967041
2000,4,29,0.4541494846343994
2000,4,30,0.29944777488708496
2000,4,31,0.49158167839050293
2000,4,32,0.889326810836792
2000,4,33,0.4932708740234375
2000,4,34,0.5201320648193359
2000,4,35,0.6823227405548096
2000,4,36,0.4071481227874756
2000,4,37,0.3175530433654785
2000,4,38,0.40900230407714844
