size,thread,i,time
5000,2,11,2.209076404571533
5000,2,12,7.793880939483643
5000,2,13,1.157038927078247
5000,2,14,7.024671316146851
5000,2,15,6.97842264175415
5000,2,16,5.1332433223724365
5000,2,17,4.015806674957275
5000,2,18,4.593539237976074
5000,2,19,1.551295280456543
5000,4,0,1.2923715114593506
5000,4,1,3.8952033519744873
5000,4,2,1.5635793209075928
5000,4,3,1.9352238178253174
5000,4,4,2.3060474395751953
5000,4,5,2.9561917781829834
5000,4,6,1.2766456604003906
5000,4,7,2.1089489459991455
5000,4,8,1.963402509689331
5000,4,9,1.1872901916503906
5000,4,10,2.6388375759124756
5000,4,11,1.9143719673156738
5000,4,12,3.842820882797241
5000,4,13,7.307579755783081
5000,4,14,1.9905972480773926
5000,4,15,2.439471483230591
5000,4,16,1.4342272281646729
5000,4,17,3.539370059967041
5000,4,18,3.7296154499053955
5000,4,19,2.518601894378662
10000,1,0,7.775822877883911
10000,1,1,12.918756246566772
10000,1,2,15.786899328231812
10000,1,3,19.604062795639038
10000,1,4,46.37152552604675
10000,1,5,7.769294738769531
10000,1,6,29.91733407974243
10000,1,7,16.909456491470337
10000,1,8,10.425655603408813
10000,1,9,22.309040307998657
10000,1,10,16.922839641571045
10000,1,11,10.313902139663696
10000,1,12,31.412770748138428
10000,1,13,18.396817445755005
10000,1,14,10.421346426010132
10000,1,15,10.746766567230225
10000,1,16,12.958717107772827
10000,1,17,5.271540403366089
10000,1,18,13.094968318939209
10000,1,19,20.7209632396698
10000,2,0,17.811596393585205
10000,2,1,8.613924026489258
10000,2,2,10.266807317733765
10000,2,3,6.167066812515259
10000,2,4,8.719452142715454
10000,2,5,24.713040590286255
10000,2,6,7.772052764892578
10000,2,7,17.61868929862976
10000,2,8,6.942484140396118
10000,2,9,12.776829719543457
10000,2,10,9.527055263519287
10000,2,11,9.303613662719727
10000,2,12,16.18846368789673
10000,2,13,3.6537389755249023
10000,2,14,13.62656855583191
10000,2,15,5.32385778427124
10000,2,16,141658.6033656597
10000,2,17,10.337043523788452
10000,2,18,13.448471784591675
10000,2,19,6.218864679336548
10000,4,0,6.327667474746704
10000,4,1,5.3911614418029785
10000,4,2,7.869568824768066
10000,4,3,6.077762842178345
10000,4,4,13.559768915176392
10000,4,5,4.990043878555298
10000,4,6,11.91929316520691
10000,4,7,9.865020275115967
10000,4,8,7.7033679485321045
10000,4,9,6.254465103149414
10000,4,10,3.986654281616211
10000,4,11,11.65646743774414
10000,4,12,6.41214394569397
10000,4,13,10.482673406600952
10000,4,14,4.475410223007202
10000,4,15,7.215634822845459
10000,4,16,9.60468077659607
10000,4,17,7.779316186904907
10000,4,18,6.589941740036011
10000,4,19,3.870748281478882
